"actor_id","movie_id","role"
839114,195529,Nurse Cetnik
839114,204557,Tour Guide
839114,234982,Mrs. Gifford
839114,240486,Joannie Wodinski
839114,269037,Arlette
839114,310423,Bar-Goer #1
839114,326410,Nurse Bates
839114,337084,Emeline Partridge
839114,340225,Jowly Clerk
839114,365947,Customer
839115,151294,Morley Child
839115,306150,""
839115,346171,Little Pansy O'Neill (prologu
839116,391735,Miss Jean
839117,350172,Anne
839118,72878,"Zora (segment ""Hollywood Mort"
839118,77652,Ray Gun Girl
839118,129435,""
839118,147784,Voodoo Priestess
839119,182955,Lookalike Dancer #2
839120,242028,""
839120,245263,Holly
839120,358291,Roxanne
839121,86218,Child
839122,86218,Child
839123,95565,Councilwoman I
839123,131954,Weronika
839124,261135,"Anna, Michal`s ex-wife"
839124,394585,Sister Dorota Lubicz
839125,341166,""
839126,168766,Another Girl
839127,179745,""
839128,241391,Little Girl
839129,345175,Mireille
839130,400288,Herself
839131,364658,Maud
839132,160637,Cindy
839132,360668,Ginger
839133,119287,""
839134,151098,Saboteur
839135,270522,Woman Buys T-Shirt on Street
839136,253010,Patsy Fielder
839137,99794,Deng
839138,31018,The Vigilant
839138,39711,Anisette
839138,39712,Taxi-brousse
839138,51087,""
839138,73073,Saffi
839138,137222,Hubert's mother
839138,169352,Nuria
839138,214900,Aminata
839138,225531,Nurse
839138,236569,L'infirmière
839138,248565,""
839138,269244,Marie-Madeleine
839138,283045,Josie
839138,301320,Joséphine
839138,336828,Félicité
839138,385347,Madeleine
839138,401053,Félicité (1989)
839139,376505,Madame Fifi
839140,97778,Mary
839140,357398,Els
839141,27268,Elizabeth
839141,69049,Nina
839141,78843,""
839141,94069,""
839141,272859,Donna
839141,359138,Jamilla
839144,78396,Mariette Missiaen-Verkest
839144,244753,Grootmoeder
839144,273756,Moeder Balduk
839144,352377,""
839145,307589,Librarian
839146,188900,Tale Siepers
839147,326453,Flirt Stef
839148,378770,Herself
839149,408174,Tonk (De Grob- en Grolband)
839150,400288,Herself
839151,125223,Jeannine
839152,381340,Martientje
839153,6071,Katja
839154,40594,Gouvernante
839154,125224,""
839154,141796,Hedda
839154,143487,Roza
839154,144232,""
839154,175691,Lena
839154,180081,Carola
839154,199526,""
839154,203446,Mevrouw Engels
839154,211919,Kristin
839154,213558,Studente fotografie
839154,219272,""
839154,228491,Laura Aerts
839154,242306,""
839154,248411,Harmonia
839154,263303,Vera
839154,351958,Françoise
839154,399122,""
839154,399410,""
839154,403637,""
839155,250914,Alexandra
839156,93612,Sacha
839156,129427,Tante Stan
839156,149282,Uli's Mother
839156,178555,Mieke
839156,182314,""
839156,187632,Wachtcommandant
839156,189887,""
839156,234879,Elisabeth
839156,357379,Tessa Mensch
839156,382017,Henriëtte (jong)
839157,364176,Annie
839158,153955,Else
839158,239899,""
839158,389192,Cecilie Melvold
839158,401114,Den grønnkledte
839158,410019,""
839159,395011,Rike Claasen
839160,325674,Inge
839160,395011,Rike Claasen
839160,397997,Eva
839161,129765,Lisa
839162,70705,""
839163,53960,Seymour's Girl
839164,4779,Gundel
839164,5119,Viktoria
839164,24323,Kammerjungfer
839164,49282,""
839164,82164,Doris Kemp
839164,98130,Hannelore
839164,98262,""
839164,108182,""
839164,178233,Lucille Arral
839164,178634,Frau des kleinen Klaus
839164,210016,""
839164,210117,Mother
839164,214890,Ulrike
839164,225115,Claudia
839164,225660,Heidemarie Ahrendsen
839164,243956,Peggy Kerry
839164,259480,Inge Pfeiffer
839164,259571,Heidemarie Göbel
839164,259622,Fräulein Schimke
839164,259678,Eva Klein
839164,281753,""
839164,284999,Gräfin Frederike von Moszynsk
839164,285000,Gräfin Frederike von Moszynsk
839164,289996,Charlotte Hofer
839164,290625,Mirka
839164,308815,Maria Walczak
839164,317576,Johanna Krüger
839164,325716,Anna Muster
839164,338436,Felicitas Mack
839164,348049,Katrin Wagner
839164,352876,""
839164,374549,Lily Braun
839164,376120,Ute
839164,379772,""
839164,380349,Jutta Mangold
839164,387079,""
839164,388798,Liane
839164,389955,Claudia
839164,392086,Gabriela
839164,395511,Lola
839164,395667,Henny Schildknecht
839164,404427,"Julie, Gräfin von Dohna-Schar"
839164,411173,Aurelia
839165,10079,Albert Schweitzer's Mother
839166,69926,Karin Schiffer
839166,111752,Ida Ferrero
839166,115103,Ella
839166,125143,DJ Alex
839166,129683,Melanie
839166,225274,Nadja Nikolaijevna
839166,279080,Cassie
839166,290026,Sandra
839166,290495,Elke
839166,325858,Anastasia
839166,325871,Silke Rupp
839166,338425,Nina Jansen
839166,338431,Jessica Philipp
839166,338436,Isabel Mack
839166,338437,Karoline von Gerkhan
839166,338439,Sonja Brinkmann
839166,344770,Sabine Tomschläger
839166,348054,Trixi
839166,349106,Steffi
839166,352191,Sonia
839166,388609,Steffi
839166,389823,Julia
839166,392086,""
839166,392855,Mischa
839166,395011,Christine Wandrey
839166,404433,""
839167,364094,""
839168,373782,""
839169,95962,Lawyer's daughter
839169,262198,Young Dark-Haired Girl
839169,286746,Jaga
839169,311599,Ania
839169,378728,Kasia
839169,380716,Ania Lubienska
839169,407237,Stazystka Zuzanna
839169,408826,Marta
839170,220234,Jagoda Karwowska
839170,385478,Jagoda Karwowska (1974-1975)
839171,289024,Ballet Dancer
839172,300214,Victim
839173,210732,Female Polka Dancer
839174,149933,Tango Dancers
839175,163729,Les comédiens-mimes
839177,102585,Narrator (german version)
839177,189717,Frau Senn
839177,318848,Nadja's mother
839177,319128,Claudia
839177,352333,Lena
839178,406549,Tara
839179,17928,Jacqui Gascoigne
839179,26728,Ivy
839179,40613,Rona Anderson
839179,77206,Elizabeth Wulfstan
839179,183723,Jane Andrews
839179,184105,Lucy Archer
839179,198021,Anne Ridley
839179,265606,Lindsey
839179,345858,D.S. Hayley Greene
839179,382537,Nimmy
839179,392667,Laura
839179,395080,Lucy Archer
839179,399529,Kate Oakley
839179,402141,Intelligence Officer
839179,405461,Hope Green
839179,405625,Sheryl
839179,408019,Melanie Callaghan
839180,16642,Ruth Sillitoe
839181,385309,Herself (historian)
839182,411809,Caroline Fielding/Jamison (19
839183,23624,Chica Espuma
839183,379566,Inma (2000-2001)
839184,138930,Berit
839184,398855,""
839185,143432,'Pegs' Kennedy
839186,26885,Groupie
839187,380713,Natalie Snyder (2002-present)
839189,196547,""
839189,199535,""
839190,126067,Chorine
839190,162283,Dancer
839191,246606,Dancer
839192,176893,Enid
839193,37089,Julie
839193,82110,""
839193,281250,""
839193,340805,Donna
839193,398752,Donna
839193,406479,Pippa O'Connor
839193,410640,Brenda Wilson
839194,2731,Fay Wray
839194,3021,Herself
839194,6162,Molly Stoddard
839194,7486,Angela
839194,17470,Ann Carver
839194,32976,Marie Gardoni
839194,33790,Diane Templeton
839194,36830,Cynthia Glennon
839194,39720,Gail Hamilton
839194,44266,Joan Randall
839194,45236,Lucy Calhoun
839194,47385,Herself
839194,49256,Ann Manders
839194,54590,Ynez Dominguez
839194,59910,""
839194,60204,Nan Brockton
839194,65107,Rene
839194,66320,Beth Slocum
839194,66381,Edna Devanal
839194,67875,Hilda Beach-Howard
839194,69659,Taisie Lockhart
839194,71668,Janet Krueger
839194,87196,Helen Pierce
839194,88935,Joanne 'Joan' Xavier
839194,90149,""
839194,90387,""
839194,113590,Marcia Collins
839194,114151,Anna Lee
839194,118288,Ethne Eustace
839194,118857,Herself
839194,124389,""
839194,127482,Edna Curtis
839194,142400,Kay Stanley
839194,147799,Herself
839194,147876,Herself
839194,148977,Mitzi
839194,162982,Potential pen buyer
839194,163267,Gloria Gay
839194,170988,Linda Ware
839194,177325,Ann Darrow
839194,186459,Kay Roberts
839194,186552,Lila Rogers
839194,187470,Christine Charteris
839194,193312,Molly Vernon
839194,199376,""
839194,199393,Marie Franck
839194,203196,Pauline Stewart
839194,207450,Kay Walling
839194,210393,Mary Stanley
839194,214215,Jean
839194,218772,The professor's daughter
839194,219763,Eve Trowbridge
839194,222637,Kay Cabot
839194,224782,Charlotte Duncan
839194,228825,Carol (undercover Navy operat
839194,233591,""
839194,235381,Miss Hunter
839194,238613,Herself
839194,241096,Mary Fanshane
839194,241503,Roberta
839194,241751,Virginia 'Virgie' Brush Barns
839194,241851,""
839194,248613,Sweetheart (Dream Girl)
839194,258909,Lora Nixon
839194,269282,Sue McKinnon
839194,277733,"Sylvia Lockwood, aka Dorothy "
839194,279526,Joyce Reid
839194,280109,Beth Daley
839194,285141,""
839194,291733,Daisy
839194,297379,Wildeth Christie
839194,300026,""
839194,300071,""
839194,305042,Herself
839194,305399,Mrs. Gordon Kimbell
839194,305508,Eleanor Dunlap
839194,310956,Anne Darrow
839194,312121,Mildred Orth
839194,315790,Mary Foster
839194,316678,Elizabeth
839194,318734,Beth Daley
839194,324261,Mrs. Brent
839194,329041,Consuelo
839194,330189,Mary
839194,331584,Lee Carleton
839194,332076,Ritzy
839194,332118,""
839194,338812,Marquise
839194,339829,Herself
839194,346959,The girl
839194,347056,Camille de Jonghe
839194,347201,Herself
839194,350173,Ruth Bertin
839194,355825,Teresa
839194,358904,Herself
839194,360702,Mitzi Schrammell
839194,362364,""
839194,362890,Lady Rowena
839194,363892,Joan Mitchell
839194,365309,Jessie Hayden
839194,365548,Ted Dawson
839194,367492,Vida Carew
839194,367518,Louise Loring
839194,372872,Woman in quarrelsome couple
839194,402126,Catherine Morrison (1953-1955
839195,385299,Eleanor Chase
839195,389810,Sue Jackson
839195,390887,Susan Jackson (1969)
839196,47512,Patsy Heath (age 8)
839197,17812,""
839197,100880,Secretary
839197,405763,Ann Adamson
839198,264075,Jennifer Wingo
839199,8840,Grande Sacerdotessa
839200,39600,Mrs. Arbuthoot
839200,215789,Edith's Mother
839200,273825,Older Woman
839200,382384,Sylvie
839200,392172,""
839201,47952,"2nd Prostitute"
839202,61156,Veronica Kelly
839203,403324,Regular
839204,79010,Additional Voices
839205,117072,English Landlady
839206,198090,Madame Choppard
839207,315999,Tara
839208,18469,Ellie Kayton
839208,177600,"Lady Tsepish, Lachesis, Gharb"
839208,199153,""
839209,368244,Ensemble member
839210,60186,Whitney Young Cheerleader #9
839211,318866,Ghostly Voice
839212,235407,Herself
839213,47176,Woman
839213,178745,Flapper #1
839213,198276,Ellen Friis
839213,303653,Woman
839213,350710,Bodil
839214,24329,""
839215,12206,Woman
839216,351945,""
839217,384746,""
839218,181071,Herself
839219,306834,Tina
839220,347898,Herself
839221,106461,Racquetball Player
839221,197589,Kathy Taylor
839221,213122,Sarah Travers
839221,233692,Deborah
839221,292019,Sarah Drummond
839221,314227,Gaily Morton
839221,364189,Sandy
839221,411827,Rachel Dunne (1990-1992)
839222,75533,Little Girl
839224,197664,Olga Westbury
839225,256621,Kate Stanley
839225,264160,"Sacharissa, Girl Graduate"
839225,387242,Wilson (Servant)
839226,342822,Nurse
839227,75789,Mimi
839228,219635,Dead girl in mortuary
839230,183670,""
839231,70619,Mary at 13
839232,217885,Vicky
839233,100126,Herself
839234,320033,Candice
839235,12319,Factory and Boardwalk
839236,110565,""
839236,151177,Marie
839236,332551,Barbara
839237,306596,Silbo's Dream Girl
839238,119520,Herself (Smashing Pumpkins)
839238,354146,Herself
839239,7408,Tailor's Daughter
839240,95789,Hair Stylist
839240,194268,Vera
839240,343189,Congressional Assistant
839241,11989,Ischi
839241,91042,""
839241,380325,Anja
839242,71656,""
839242,127112,Woman in Women's Institute
839242,246724,Manageress
839242,366990,""
839242,385299,Miss. Delaware
839242,408362,David's mam
839243,220276,Parisian Dancer
839244,151759,Herself
839244,161328,Herself
839245,105597,Sunshine
839245,157636,Mary
839245,177660,Mrs. Boorg
839245,261528,Suburban Mom
839245,303225,Choir nun
839245,303226,Choir Nun
839245,346006,Marsha's Mom
839246,1674,Herself
839246,21553,Herself
839246,73835,Jojo
839246,82835,Sara/Loon
839246,100117,Grace Roby
839246,117874,Jenny Curran
839246,147888,Lori Stanton
839246,148217,Clare
839246,150756,""
839246,151609,Melanie McGowan
839246,153094,Darlene
839246,154055,Herself
839246,185127,Rosalie Irwin
839246,185256,Wren
839246,196350,Hedda Amerson
839246,211764,Theresa Osborne
839246,217411,Moll Flanders
839246,232831,Diana
839246,257686,Tara Maguire
839246,258103,Lori
839246,264146,Buttercup/The Princess Bride
839246,291971,Herself
839246,298115,Maureen Murphy Quinn
839246,302710,Nicola/Nina/Blonde
839246,313933,Kathleen Flannery
839246,331894,Herself
839246,337206,Gwen Tyler
839246,345690,Audrey Dunn
839246,347886,Martha Gellhorn
839246,347922,Phoebe
839246,355014,Mrs. Reynolds
839246,363948,Starr
839246,404282,Kelly Capwell #1 (1984-1988)
839246,409106,Lucrezia
839247,77992,Regina
839247,273083,Princess Novemali
839247,321388,Mrs. Carver
839248,92510,Annie Jackson
839249,365820,Mother
839250,84142,Photographer
839251,57934,Lillian
839252,26291,Woman Inside
839252,195467,""
839252,330503,""
839253,238601,Bailiff
839254,196508,Nurse
839255,97215,Anna
839256,5036,Claudia Avery
839256,47077,Pauletta
839256,47993,Helen Palmer
839256,82445,Reverend Washington
839256,84889,Secretary
839256,132488,Principal Wheeler
839256,154470,Desk Clerk
839256,168776,Glorietta Johnson
839256,177630,Veda
839256,220142,Barbara Rollins
839256,220891,"Coretta Keeling, the Cat Lady"
839256,296752,Nurse Johnson
839256,308779,Travel Agent
839256,317264,Autograph seeker
839256,339937,Louise Reed
839256,341018,Alicia
839256,362716,Convalescent Home Nurse
839256,402001,Adelle Ferguson
839257,5440,Rose Leary
839257,14487,Jackie
839257,15214,Rosie
839257,32626,Stacy
839257,34581,Mona
839257,46367,Nancy
839257,73833,Ricki
839257,76600,Lurlene
839257,79720,Day
839257,81543,Evelyn Wade
839257,81984,Bridesmaid
839257,113412,Queenie
839257,128598,Ceil
839257,139135,Shelley
839257,141417,Clara Jane
839257,158317,Karen
839257,160375,Anne
839257,168289,Mary
839257,169170,Waitress
839257,184867,""
839257,188489,Margaret Stokely
839257,195640,Karen Weaver
839257,211826,Nan Parrish
839257,215527,Missy Mahoney
839257,235387,""
839257,279859,""
839257,289603,Goody Gotwick
839257,295187,Becky
839257,313583,Shelley
839257,327161,Honey Boxe/Irate Neighbor/Jen
839257,334151,Carrie
839257,335058,Aunt Polly
839257,338299,Dana Wendolowski
839257,363437,Loose Woman
839257,366316,Psychiatrist
839257,366606,Sabbath Lily
839258,101060,Dancer #2
839258,164587,Church Lady
839258,293030,Gretchen
839259,335050,Thomas' Grandmother
839260,221202,""
839261,148383,Bonnie Terry
839261,315085,Saleslady
839262,87480,Aerobics Instructor
839262,378966,""
839263,410830,Ashley
839264,74024,Rev. Claver
839264,340542,Sister Margaret
839265,365937,WPC Duncan
839266,67774,Bird House Girl
839266,77152,Laurette
839266,77545,Maizie Murdock
839266,107155,Eula
839266,164992,Loretta
839266,231918,Barefoot Blonde
839266,242815,Housewife
839266,258859,Suzette
839266,293021,Blond Woman
839266,302219,Mary
839266,330221,Polly
839267,152986,Herself
839267,359319,Herself
839268,16143,Halloween Kid #3
839269,211838,Chloe
839269,381080,Caroline
839269,381081,Caroline
839270,8148,Young Agatha
839270,139650,Ginny Weasley
839270,139652,Ginny Weasley
839270,139655,Ginny Weasley
839270,139657,Ginny Weasley
839270,315961,Young Sarah
839271,245338,""
839271,245339,""
839272,194246,Press Conference Student
839274,134548,Kim
839275,167324,Clinton Witness (credited on 
839276,33642,""
839276,109940,""
839276,143451,""
839276,263310,""
839276,267384,""
839276,280856,""
839277,232630,Skating Rink Extra
839277,335301,Cheryl
839278,139637,""
839279,208390,Mrs. Styles
839279,380391,Herself (1999)
839280,340791,Audience Member #3
839281,333857,Extra
839282,399304,Minnie Pargeter
839283,333443,Aliens - Nest
839284,5381,Linda Hyndman
839284,59614,Grace Ellis
839284,116897,Estelle Evans
839284,218717,Connie Fentress
839284,222568,Jessica Gerald
839284,278282,Barbara Paxton
839284,305395,Helen Randall
839284,308112,""
839284,308354,Bit Part
839284,360837,Terry McCracken
839285,51991,Nancy
839286,68609,""
839287,41824,Older Daughter
839288,386514,Herself
839289,367208,TV Production Assistant
839290,241316,Waitress
839290,273827,Saloon Girl
839291,226901,Pool table nude #2
839291,305941,The Blue Lady
839292,74011,Penny Cartwright
839293,57381,Schoolroom student
839294,124222,Singer: 'Garlic Is the Spice 
839295,342871,Cricketer
839296,337381,Pet Mom
839297,7069,Nellie Bly
839297,181534,Jennifer Cameron
839297,283368,Undercover Hooker
839298,39842,""
839299,252222,Sugar
839299,253979,Nell/Devil's Daughter
839299,309659,Rebecca
839300,206724,Loreen
839300,287723,Mrs. Mulligan
839300,363347,Undetermined Role
839301,126700,""
839302,345591,""
839303,115219,Backup singer
839303,314625,Herself (Background Vocals)
839304,11978,""
839305,29736,Jewels
839305,32098,Ashley
839305,43596,Snowflake
839305,72562,Masseuse
839305,94861,Finale Singer
839305,238595,Stella
839305,321405,Janis Joplin
839306,43202,Catherine Wolff
839306,74231,The working mother
839306,100667,Mrs. Minnett
839306,351719,The Bank Teller's Wife
839307,139698,Desk Clerk
839307,198882,Witch
839307,200528,Snow White
839307,244312,Bianca
839307,252222,Clarisse
839307,253058,Natasha
839307,255731,Didi
839307,272471,Reba
839308,30552,Wife
839308,67836,Mrs. MacDonald
839308,168577,Sarah Wilmott
839308,186810,Housekeeper
839308,192695,Soubrette
839308,200411,Daughter
839308,270654,""
839308,272616,Therese
839308,372942,Mrs. Grierson
839309,73203,Society Girl
839309,99224,""
839309,112183,Guest
839309,128256,Secretary
839309,128812,""
839309,133561,Blonde secretary
839309,144453,""
839309,144966,Clerk--Frisco Office
839309,176343,Saleslady
839309,194209,"Evelyn, Cudahy's Secretary"
839309,215276,Nan Blake
839309,223767,Spectator
839309,248843,""
839309,270652,""
839309,275451,Beaulah's Assistant
839309,325154,Young Woman
839309,371857,Receptionist
839310,241314,Nathalie
839311,142672,High Priestess
839312,132530,Courtney
839313,105327,Reporter
839314,52804,Balcony Girl
839315,230240,Featured Dancer
839316,52204,Eddie's Woman
839316,405469,Nanny
839317,391659,"Professor of Architecture, Au"
839318,24231,Aunt Rachel
839318,26640,Miss Fisher
839318,40321,Countess Eleanor
839318,64712,Bit Part
839318,67314,Lady Newcome
839318,82759,Mrs. Eldon
839318,105347,Duchess of Gillingham
839318,107545,Miss Bryany
